date;units;value;sensor_id;parameter_id;parameter_name
2025-05-11;ppb;37.8;12234784;15;no2
2025-05-12;ppb;32.8;12234784;15;no2
2025-05-13;ppb;44.3;12234784;15;no2
2025-05-14;ppb;48.8;12234784;15;no2
2025-05-15;ppb;57.0;12234784;15;no2
2025-05-16;ppb;34.7;12234784;15;no2
2025-05-17;ppb;36.3;12234784;15;no2
2025-05-18;ppb;31.5;12234784;15;no2
2025-05-19;ppb;27.8;12234784;15;no2
2025-05-20;ppb;26.1;12234784;15;no2
2025-05-21;ppb;26.0;12234784;15;no2
2025-05-22;ppb;30.9;12234784;15;no2
2025-05-23;ppb;25.7;12234784;15;no2
2025-05-24;ppb;21.2;12234784;15;no2
2025-05-25;ppb;62.2;12234784;15;no2
2025-05-26;ppb;35.4;12234784;15;no2
2025-05-27;ppb;44.2;12234784;15;no2
2025-05-28;ppb;25.1;12234784;15;no2
2025-05-29;ppb;47.9;12234784;15;no2
2025-05-30;ppb;45.6;12234784;15;no2
2025-05-31;ppb;26.2;12234784;15;no2
2016-02-04;µg/m³;117.0;36;5;no2
2016-02-05;µg/m³;61.2;36;5;no2
2016-02-06;µg/m³;99.7;36;5;no2
2016-02-07;µg/m³;73.3;36;5;no2
2016-02-08;µg/m³;83.0;36;5;no2
2016-02-09;µg/m³;95.8;36;5;no2
2016-02-10;µg/m³;85.7;36;5;no2
2016-02-11;µg/m³;107.0;36;5;no2
2016-02-12;µg/m³;81.4;36;5;no2
2016-02-13;µg/m³;69.6;36;5;no2
2016-02-14;µg/m³;87.0;36;5;no2
2016-02-15;µg/m³;92.7;36;5;no2
2016-02-16;µg/m³;101.0;36;5;no2
2016-02-17;µg/m³;96.0;36;5;no2
2016-02-18;µg/m³;84.8;36;5;no2
2016-02-19;µg/m³;49.7;36;5;no2
2016-02-20;µg/m³;33.3;36;5;no2
2016-02-21;µg/m³;52.2;36;5;no2
2016-02-22;µg/m³;70.5;36;5;no2
2016-02-23;µg/m³;137.0;36;5;no2
2016-02-24;µg/m³;104.0;36;5;no2
2016-02-25;µg/m³;88.1;36;5;no2
2016-02-26;µg/m³;105.0;36;5;no2
2016-02-27;µg/m³;106.0;36;5;no2
2016-02-28;µg/m³;66.6;36;5;no2
2016-02-29;µg/m³;144.0;36;5;no2
2016-03-01;µg/m³;106.0;36;5;no2
2016-03-02;µg/m³;110.0;36;5;no2
2016-03-03;µg/m³;79.2;36;5;no2
2016-03-04;µg/m³;60.0;36;5;no2
2016-03-05;µg/m³;60.8;36;5;no2
2016-03-06;µg/m³;61.9;36;5;no2
2016-03-07;µg/m³;55.8;36;5;no2
2016-03-08;µg/m³;93.1;36;5;no2
2016-03-09;µg/m³;85.9;36;5;no2
2016-03-10;µg/m³;81.9;36;5;no2
2016-03-11;µg/m³;52.8;36;5;no2
2016-03-12;µg/m³;47.0;36;5;no2
2016-03-13;µg/m³;84.0;36;5;no2
2016-03-14;µg/m³;61.1;36;5;no2
2016-03-15;µg/m³;65.8;36;5;no2
2016-03-16;µg/m³;77.2;36;5;no2
2016-03-17;µg/m³;81.3;36;5;no2
2016-03-18;µg/m³;91.5;36;5;no2
2016-03-19;µg/m³;70.7;36;5;no2
2016-03-20;µg/m³;45.7;36;5;no2
2016-03-21;µg/m³;33.9;36;5;no2
2016-03-22;µg/m³;60.1;36;5;no2
2016-03-23;µg/m³;86.5;36;5;no2
2016-03-24;µg/m³;92.5;36;5;no2
2016-03-25;µg/m³;55.1;36;5;no2
2016-03-26;µg/m³;49.9;36;5;no2
2016-03-27;µg/m³;75.0;36;5;no2
2016-03-28;µg/m³;85.3;36;5;no2
2016-03-30;µg/m³;29.9;36;5;no2
2016-04-03;µg/m³;34.3;36;5;no2
2016-04-05;µg/m³;48.9;36;5;no2
2016-04-06;µg/m³;62.5;36;5;no2
2016-04-07;µg/m³;81.0;36;5;no2
2016-04-08;µg/m³;87.5;36;5;no2
2016-04-09;µg/m³;56.4;36;5;no2
2016-04-10;µg/m³;42.0;36;5;no2
2016-04-11;µg/m³;42.3;36;5;no2
2016-04-12;µg/m³;66.0;36;5;no2
2016-04-13;µg/m³;75.8;36;5;no2
2016-04-14;µg/m³;75.8;36;5;no2
2016-04-17;µg/m³;98.1;36;5;no2
2016-04-18;µg/m³;98.7;36;5;no2
2016-04-19;µg/m³;58.8;36;5;no2
2016-04-20;µg/m³;58.6;36;5;no2
2016-04-21;µg/m³;70.5;36;5;no2
2016-04-22;µg/m³;95.0;36;5;no2
2016-04-23;µg/m³;107.0;36;5;no2
2016-04-24;µg/m³;107.0;36;5;no2
2016-04-25;µg/m³;172.0;36;5;no2
2016-04-26;µg/m³;162.0;36;5;no2
2016-04-27;µg/m³;127.0;36;5;no2
2016-04-28;µg/m³;108.0;36;5;no2
2016-05-02;µg/m³;68.9;36;5;no2
2016-05-03;µg/m³;88.0;36;5;no2
2016-05-04;µg/m³;57.6;36;5;no2
2016-05-05;µg/m³;84.8;36;5;no2
2016-05-06;µg/m³;82.8;36;5;no2
2016-05-07;µg/m³;92.0;36;5;no2
2016-05-08;µg/m³;61.5;36;5;no2
2016-05-09;µg/m³;58.7;36;5;no2
2016-05-10;µg/m³;75.7;36;5;no2
2016-05-11;µg/m³;70.8;36;5;no2
2016-05-12;µg/m³;78.4;36;5;no2
2016-05-13;µg/m³;103.0;36;5;no2
2016-05-14;µg/m³;157.0;36;5;no2
2016-05-15;µg/m³;53.0;36;5;no2
2016-05-16;µg/m³;92.6;36;5;no2
2016-05-17;µg/m³;98.8;36;5;no2
2016-05-18;µg/m³;94.4;36;5;no2
2016-05-19;µg/m³;69.4;36;5;no2
2016-05-20;µg/m³;41.4;36;5;no2
2016-05-21;µg/m³;46.4;36;5;no2
2016-05-22;µg/m³;53.3;36;5;no2
2016-05-23;µg/m³;59.9;36;5;no2
2016-02-04;µg/m³;13.1;394;3;o3
2016-02-05;µg/m³;118.0;394;3;o3
2016-02-06;µg/m³;37.4;394;3;o3
2016-02-07;µg/m³;49.3;394;3;o3
2016-02-08;µg/m³;53.4;394;3;o3
2016-02-09;µg/m³;56.7;394;3;o3
2016-02-10;µg/m³;45.4;394;3;o3
2016-02-11;µg/m³;50.8;394;3;o3
2016-02-12;µg/m³;35.5;394;3;o3
2016-02-13;µg/m³;60.9;394;3;o3
2016-02-14;µg/m³;63.0;394;3;o3
2016-02-15;µg/m³;67.6;394;3;o3
2016-02-16;µg/m³;57.0;394;3;o3
2016-02-17;µg/m³;26.5;394;3;o3
2016-02-18;µg/m³;31.8;394;3;o3
2016-02-19;µg/m³;30.3;394;3;o3
2016-02-20;µg/m³;69.2;394;3;o3
2016-02-21;µg/m³;83.9;394;3;o3
2016-02-22;µg/m³;111.0;394;3;o3
2016-02-23;µg/m³;43.4;394;3;o3
2016-02-24;µg/m³;57.6;394;3;o3
2016-02-25;µg/m³;92.0;394;3;o3
2016-02-26;µg/m³;75.6;394;3;o3
2016-02-27;µg/m³;15.5;394;3;o3
2016-02-28;µg/m³;95.5;394;3;o3
2016-02-29;µg/m³;96.2;394;3;o3
2016-03-01;µg/m³;92.0;394;3;o3
2016-03-02;µg/m³;78.5;394;3;o3
2016-03-03;µg/m³;62.6;394;3;o3
2016-03-04;µg/m³;57.0;394;3;o3
2016-03-05;µg/m³;46.4;394;3;o3
2016-03-06;µg/m³;82.5;394;3;o3
2016-03-07;µg/m³;119.0;394;3;o3
2016-03-08;µg/m³;45.3;394;3;o3
2016-03-09;µg/m³;66.8;394;3;o3
2016-03-10;µg/m³;63.8;394;3;o3
2016-03-11;µg/m³;45.0;394;3;o3
2016-03-12;µg/m³;77.8;394;3;o3
2016-03-13;µg/m³;65.5;394;3;o3
2016-03-14;µg/m³;85.0;394;3;o3
2016-03-15;µg/m³;89.9;394;3;o3
2016-03-16;µg/m³;71.5;394;3;o3
2016-03-17;µg/m³;61.4;394;3;o3
2016-03-18;µg/m³;56.4;394;3;o3
2016-03-19;µg/m³;73.7;394;3;o3
2016-03-20;µg/m³;89.5;394;3;o3
2016-03-21;µg/m³;114.0;394;3;o3
2016-03-22;µg/m³;96.3;394;3;o3
2016-03-23;µg/m³;76.4;394;3;o3
2016-03-24;µg/m³;82.8;394;3;o3
2016-03-25;µg/m³;30.6;394;3;o3
2016-03-26;µg/m³;92.0;394;3;o3
2016-03-27;µg/m³;40.4;394;3;o3
2016-03-28;µg/m³;10.6;394;3;o3
2016-03-30;µg/m³;223.0;394;3;o3
2016-04-07;µg/m³;50.8;394;3;o3
2016-04-08;µg/m³;23.9;394;3;o3
2016-04-09;µg/m³;119.0;394;3;o3
2016-04-10;µg/m³;105.0;394;3;o3
2016-04-11;µg/m³;114.0;394;3;o3
2016-04-12;µg/m³;82.7;394;3;o3
2016-04-13;µg/m³;69.3;394;3;o3
2016-04-14;µg/m³;95.0;394;3;o3
2016-04-17;µg/m³;56.1;394;3;o3
2016-04-18;µg/m³;53.2;394;3;o3
2016-04-19;µg/m³;83.7;394;3;o3
2016-04-20;µg/m³;91.8;394;3;o3
2016-04-21;µg/m³;91.8;394;3;o3
2016-04-22;µg/m³;73.3;394;3;o3
2016-04-23;µg/m³;115.0;394;3;o3
2016-04-24;µg/m³;106.0;394;3;o3
2016-04-25;µg/m³;61.5;394;3;o3
2016-04-26;µg/m³;74.9;394;3;o3
2016-04-27;µg/m³;63.9;394;3;o3
2016-04-28;µg/m³;158.0;394;3;o3
2016-05-02;µg/m³;24.0;394;3;o3
2016-05-03;µg/m³;62.0;394;3;o3
2016-05-04;µg/m³;65.9;394;3;o3
2016-05-05;µg/m³;52.1;394;3;o3
2016-05-06;µg/m³;114.0;394;3;o3
2016-05-07;µg/m³;91.2;394;3;o3
2016-05-08;µg/m³;74.7;394;3;o3
2016-05-09;µg/m³;67.4;394;3;o3
2016-05-10;µg/m³;102.0;394;3;o3
2016-05-11;µg/m³;64.1;394;3;o3
2016-05-12;µg/m³;55.4;394;3;o3
2016-05-13;µg/m³;112.0;394;3;o3
2016-05-14;µg/m³;27.0;394;3;o3
2016-05-15;µg/m³;159.0;394;3;o3
2016-05-16;µg/m³;115.0;394;3;o3
2016-05-17;µg/m³;73.7;394;3;o3
2016-05-18;µg/m³;79.8;394;3;o3
2016-05-19;µg/m³;36.6;394;3;o3
2016-05-20;µg/m³;27.4;394;3;o3
2016-05-21;µg/m³;52.7;394;3;o3
2016-05-22;µg/m³;54.1;394;3;o3
2016-05-23;µg/m³;51.8;394;3;o3
2016-05-24;µg/m³;32.5;394;3;o3
2016-05-25;µg/m³;34.7;394;3;o3
2016-05-26;µg/m³;66.4;394;3;o3
2025-02-18;µg/m³;17.2;12234785;3;o3
2025-02-19;µg/m³;16.2;12234785;3;o3
2025-02-20;µg/m³;18.4;12234785;3;o3
2025-02-21;µg/m³;17.4;12234785;3;o3
2025-02-22;µg/m³;17.6;12234785;3;o3
2025-02-23;µg/m³;19.0;12234785;3;o3
2025-02-24;µg/m³;19.6;12234785;3;o3
2025-02-25;µg/m³;17.6;12234785;3;o3
2025-02-26;µg/m³;14.8;12234785;3;o3
2025-02-27;µg/m³;15.4;12234785;3;o3
2025-02-28;µg/m³;15.0;12234785;3;o3
2025-03-02;µg/m³;17.8;12234785;3;o3
2025-03-03;µg/m³;16.5;12234785;3;o3
2025-03-04;µg/m³;17.1;12234785;3;o3
2025-03-05;µg/m³;17.2;12234785;3;o3
2025-03-06;µg/m³;18.0;12234785;3;o3
2025-03-07;µg/m³;10.7;12234785;3;o3
2025-03-08;µg/m³;14.7;12234785;3;o3
2025-03-09;µg/m³;15.5;12234785;3;o3
2025-03-10;µg/m³;13.7;12234785;3;o3
2025-03-11;µg/m³;12.9;12234785;3;o3
2025-03-12;µg/m³;19.9;12234785;3;o3
2025-03-13;µg/m³;15.1;12234785;3;o3
2025-03-14;µg/m³;15.5;12234785;3;o3
2025-03-15;µg/m³;15.6;12234785;3;o3
2025-03-16;µg/m³;13.2;12234785;3;o3
2025-03-17;µg/m³;13.9;12234785;3;o3
2025-03-18;µg/m³;15.4;12234785;3;o3
2025-03-19;µg/m³;15.7;12234785;3;o3
2025-03-20;µg/m³;14.7;12234785;3;o3
2025-03-21;µg/m³;15.9;12234785;3;o3
2025-03-22;µg/m³;17.4;12234785;3;o3
2025-03-23;µg/m³;19.3;12234785;3;o3
2025-03-24;µg/m³;21.4;12234785;3;o3
2025-03-25;µg/m³;21.8;12234785;3;o3
2025-03-26;µg/m³;19.8;12234785;3;o3
2025-03-27;µg/m³;14.7;12234785;3;o3
2025-03-28;µg/m³;10.8;12234785;3;o3
2025-03-29;µg/m³;11.8;12234785;3;o3
2025-03-30;µg/m³;13.9;12234785;3;o3
2025-03-31;µg/m³;13.2;12234785;3;o3
2025-04-01;µg/m³;13.1;12234785;3;o3
2025-04-02;µg/m³;13.6;12234785;3;o3
2025-04-03;µg/m³;13.6;12234785;3;o3
2025-04-04;µg/m³;13.2;12234785;3;o3
2025-04-05;µg/m³;13.3;12234785;3;o3
2025-04-06;µg/m³;14.5;12234785;3;o3
2025-04-07;µg/m³;35.3;12234785;3;o3
2025-04-08;µg/m³;28.5;12234785;3;o3
2025-04-10;µg/m³;14.0;12234785;3;o3
2025-04-11;µg/m³;41.6;12234785;3;o3
2025-04-12;µg/m³;74.4;12234785;3;o3
2025-04-13;µg/m³;56.6;12234785;3;o3
2025-04-14;µg/m³;64.4;12234785;3;o3
2025-04-15;µg/m³;82.0;12234785;3;o3
2025-04-16;µg/m³;57.6;12234785;3;o3
2025-04-17;µg/m³;65.6;12234785;3;o3
2025-04-18;µg/m³;45.6;12234785;3;o3
2025-04-19;µg/m³;59.2;12234785;3;o3
2025-04-20;µg/m³;52.7;12234785;3;o3
2025-04-21;µg/m³;58.7;12234785;3;o3
2025-04-22;µg/m³;62.2;12234785;3;o3
2025-04-23;µg/m³;42.6;12234785;3;o3
2025-04-24;µg/m³;7.53;12234785;3;o3
2025-04-25;µg/m³;51.9;12234785;3;o3
2025-04-26;µg/m³;42.2;12234785;3;o3
2025-04-27;µg/m³;33.8;12234785;3;o3
2025-04-29;µg/m³;75.4;12234785;3;o3
2025-04-30;µg/m³;65.3;12234785;3;o3
2025-05-01;µg/m³;41.9;12234785;3;o3
2025-05-02;µg/m³;26.9;12234785;3;o3
2025-05-03;µg/m³;42.4;12234785;3;o3
2025-05-04;µg/m³;35.9;12234785;3;o3
2025-05-05;µg/m³;38.9;12234785;3;o3
2025-05-06;µg/m³;41.7;12234785;3;o3
2025-05-07;µg/m³;38.1;12234785;3;o3
2025-05-08;µg/m³;37.3;12234785;3;o3
2025-05-09;µg/m³;31.4;12234785;3;o3
2025-05-10;µg/m³;50.7;12234785;3;o3
2025-05-11;µg/m³;50.7;12234785;3;o3
2025-05-12;µg/m³;39.5;12234785;3;o3
2025-05-13;µg/m³;36.5;12234785;3;o3
2025-05-14;µg/m³;39.8;12234785;3;o3
2025-05-15;µg/m³;40.0;12234785;3;o3
2025-05-16;µg/m³;45.7;12234785;3;o3
2025-05-17;µg/m³;53.0;12234785;3;o3
2025-05-18;µg/m³;36.9;12234785;3;o3
2025-05-19;µg/m³;20.2;12234785;3;o3
2025-05-20;µg/m³;23.1;12234785;3;o3
2025-05-21;µg/m³;25.6;12234785;3;o3
2025-05-22;µg/m³;53.2;12234785;3;o3
2025-05-23;µg/m³;76.5;12234785;3;o3
2025-05-24;µg/m³;60.0;12234785;3;o3
2025-05-25;µg/m³;34.8;12234785;3;o3
2025-05-26;µg/m³;57.3;12234785;3;o3
2025-05-27;µg/m³;56.0;12234785;3;o3
2025-05-28;µg/m³;57.1;12234785;3;o3
2025-05-29;µg/m³;46.1;12234785;3;o3
2025-05-30;µg/m³;54.1;12234785;3;o3
2025-05-31;µg/m³;40.9;12234785;3;o3
2025-02-18;µg/m³;177.0;12234786;1;pm10
2025-02-19;µg/m³;103.0;12234786;1;pm10
2025-02-20;µg/m³;165.0;12234786;1;pm10
2025-02-21;µg/m³;139.0;12234786;1;pm10
2025-02-22;µg/m³;140.0;12234786;1;pm10
2025-02-23;µg/m³;184.0;12234786;1;pm10
2025-02-24;µg/m³;203.0;12234786;1;pm10
2025-02-25;µg/m³;256.0;12234786;1;pm10
2025-02-26;µg/m³;153.0;12234786;1;pm10
2025-02-27;µg/m³;121.0;12234786;1;pm10
2025-02-28;µg/m³;120.0;12234786;1;pm10
2025-03-02;µg/m³;153.0;12234786;1;pm10
2025-03-03;µg/m³;138.0;12234786;1;pm10
2025-03-04;µg/m³;157.0;12234786;1;pm10
2025-03-05;µg/m³;149.0;12234786;1;pm10
2025-03-06;µg/m³;189.0;12234786;1;pm10
2025-03-07;µg/m³;209.0;12234786;1;pm10
2025-03-08;µg/m³;216.0;12234786;1;pm10
2025-03-09;µg/m³;212.0;12234786;1;pm10
2025-03-10;µg/m³;301.0;12234786;1;pm10
2025-03-11;µg/m³;241.0;12234786;1;pm10
2025-03-12;µg/m³;203.0;12234786;1;pm10
2025-03-13;µg/m³;138.0;12234786;1;pm10
2025-03-14;µg/m³;110.0;12234786;1;pm10
2025-03-15;µg/m³;101.0;12234786;1;pm10
2025-03-16;µg/m³;119.0;12234786;1;pm10
2025-03-17;µg/m³;159.0;12234786;1;pm10
2025-03-18;µg/m³;172.0;12234786;1;pm10
2025-03-19;µg/m³;178.0;12234786;1;pm10
2025-03-20;µg/m³;164.0;12234786;1;pm10
2025-03-21;µg/m³;187.0;12234786;1;pm10
2025-03-22;µg/m³;187.0;12234786;1;pm10
2025-03-23;µg/m³;209.0;12234786;1;pm10
2025-03-24;µg/m³;235.0;12234786;1;pm10
2025-03-25;µg/m³;264.0;12234786;1;pm10
2025-03-26;µg/m³;327.0;12234786;1;pm10
2025-03-27;µg/m³;244.0;12234786;1;pm10
2025-03-28;µg/m³;154.0;12234786;1;pm10
2025-03-29;µg/m³;127.0;12234786;1;pm10
2025-03-30;µg/m³;153.0;12234786;1;pm10
2025-03-31;µg/m³;192.0;12234786;1;pm10
2025-04-01;µg/m³;286.0;12234786;1;pm10
2025-04-02;µg/m³;213.0;12234786;1;pm10
2025-04-03;µg/m³;288.0;12234786;1;pm10
2025-04-04;µg/m³;238.0;12234786;1;pm10
2025-04-05;µg/m³;251.0;12234786;1;pm10
2025-04-06;µg/m³;329.0;12234786;1;pm10
2025-04-07;µg/m³;278.0;12234786;1;pm10
2025-04-08;µg/m³;237.0;12234786;1;pm10
2025-04-10;µg/m³;206.0;12234786;1;pm10
2025-04-11;µg/m³;113.0;12234786;1;pm10
2025-04-12;µg/m³;157.0;12234786;1;pm10
2025-04-13;µg/m³;233.0;12234786;1;pm10
2025-04-14;µg/m³;259.0;12234786;1;pm10
2025-04-15;µg/m³;200.0;12234786;1;pm10
2025-04-16;µg/m³;236.0;12234786;1;pm10
2025-04-17;µg/m³;263.0;12234786;1;pm10
2025-04-18;µg/m³;117.0;12234786;1;pm10
2025-04-19;µg/m³;215.0;12234786;1;pm10
2025-04-20;µg/m³;248.0;12234786;1;pm10
2025-04-21;µg/m³;258.0;12234786;1;pm10
2025-04-22;µg/m³;279.0;12234786;1;pm10
2025-04-23;µg/m³;289.0;12234786;1;pm10
2025-04-24;µg/m³;300.0;12234786;1;pm10
2025-04-25;µg/m³;307.0;12234786;1;pm10
2025-04-26;µg/m³;290.0;12234786;1;pm10
2025-04-27;µg/m³;275.0;12234786;1;pm10
2025-04-29;µg/m³;177.0;12234786;1;pm10
2025-04-30;µg/m³;188.0;12234786;1;pm10
2025-05-01;µg/m³;136.0;12234786;1;pm10
2025-05-02;µg/m³;172.0;12234786;1;pm10
2025-05-03;µg/m³;197.0;12234786;1;pm10
2025-05-04;µg/m³;95.5;12234786;1;pm10
2025-05-05;µg/m³;124.0;12234786;1;pm10
2025-05-06;µg/m³;123.0;12234786;1;pm10
2025-05-07;µg/m³;163.0;12234786;1;pm10
2025-05-08;µg/m³;145.0;12234786;1;pm10
2025-05-09;µg/m³;168.0;12234786;1;pm10
2025-05-10;µg/m³;152.0;12234786;1;pm10
2025-05-11;µg/m³;137.0;12234786;1;pm10
2025-05-12;µg/m³;107.0;12234786;1;pm10
2025-05-13;µg/m³;205.0;12234786;1;pm10
2025-05-14;µg/m³;1180.0;12234786;1;pm10
2025-05-15;µg/m³;248.0;12234786;1;pm10
2025-05-16;µg/m³;134.0;12234786;1;pm10
2025-05-17;µg/m³;174.0;12234786;1;pm10
2025-05-18;µg/m³;201.0;12234786;1;pm10
2025-05-19;µg/m³;214.0;12234786;1;pm10
2025-05-20;µg/m³;208.0;12234786;1;pm10
2025-05-21;µg/m³;67.7;12234786;1;pm10
2025-05-22;µg/m³;114.0;12234786;1;pm10
2025-05-23;µg/m³;150.0;12234786;1;pm10
2025-05-24;µg/m³;72.4;12234786;1;pm10
2025-05-25;µg/m³;127.0;12234786;1;pm10
2025-05-26;µg/m³;114.0;12234786;1;pm10
2025-05-27;µg/m³;153.0;12234786;1;pm10
2025-05-28;µg/m³;152.0;12234786;1;pm10
2025-05-29;µg/m³;189.0;12234786;1;pm10
2025-05-30;µg/m³;222.0;12234786;1;pm10
2025-05-31;µg/m³;189.0;12234786;1;pm10
2016-02-04;µg/m³;580.0;399;1;pm10
2016-02-05;µg/m³;377.0;399;1;pm10
2016-02-06;µg/m³;271.0;399;1;pm10
2016-02-07;µg/m³;226.0;399;1;pm10
2016-02-08;µg/m³;335.0;399;1;pm10
2016-02-09;µg/m³;443.0;399;1;pm10
2016-02-10;µg/m³;441.0;399;1;pm10
2016-02-11;µg/m³;368.0;399;1;pm10
2016-02-12;µg/m³;320.0;399;1;pm10
2016-02-13;µg/m³;221.0;399;1;pm10
2016-02-14;µg/m³;304.0;399;1;pm10
2016-02-15;µg/m³;290.0;399;1;pm10
2016-02-16;µg/m³;290.0;399;1;pm10
2016-02-17;µg/m³;328.0;399;1;pm10
2016-02-18;µg/m³;335.0;399;1;pm10
2016-02-19;µg/m³;232.0;399;1;pm10
2016-02-20;µg/m³;136.0;399;1;pm10
2016-02-21;µg/m³;158.0;399;1;pm10
2016-02-22;µg/m³;327.0;399;1;pm10
2016-02-23;µg/m³;389.0;399;1;pm10
2016-02-24;µg/m³;294.0;399;1;pm10
2016-02-25;µg/m³;307.0;399;1;pm10
2016-02-26;µg/m³;361.0;399;1;pm10
2016-02-28;µg/m³;237.0;399;1;pm10
2016-02-29;µg/m³;296.0;399;1;pm10
2016-03-01;µg/m³;255.0;399;1;pm10
2016-03-02;µg/m³;309.0;399;1;pm10
2016-03-03;µg/m³;259.0;399;1;pm10
2016-03-04;µg/m³;196.0;399;1;pm10
2016-03-05;µg/m³;90.0;399;1;pm10
2016-03-06;µg/m³;221.0;399;1;pm10
2016-03-07;µg/m³;149.0;399;1;pm10
2016-03-08;µg/m³;264.0;399;1;pm10
2016-03-09;µg/m³;294.0;399;1;pm10
2016-03-10;µg/m³;240.0;399;1;pm10
2016-03-11;µg/m³;88.9;399;1;pm10
2016-03-12;µg/m³;67.3;399;1;pm10
2016-03-13;µg/m³;154.0;399;1;pm10
2016-03-14;µg/m³;183.0;399;1;pm10
2016-03-15;µg/m³;141.0;399;1;pm10
2016-03-16;µg/m³;162.0;399;1;pm10
2016-03-17;µg/m³;206.0;399;1;pm10
2016-03-18;µg/m³;271.0;399;1;pm10
2016-03-19;µg/m³;215.0;399;1;pm10
2016-03-20;µg/m³;133.0;399;1;pm10
2016-03-21;µg/m³;121.0;399;1;pm10
2016-03-22;µg/m³;178.0;399;1;pm10
2016-03-23;µg/m³;326.0;399;1;pm10
2016-03-24;µg/m³;287.0;399;1;pm10
2016-03-25;µg/m³;142.0;399;1;pm10
2016-03-26;µg/m³;100.0;399;1;pm10
2016-03-28;µg/m³;150.0;399;1;pm10
2016-03-30;µg/m³;124.0;399;1;pm10
2016-04-03;µg/m³;221.0;399;1;pm10
2016-04-05;µg/m³;150.0;399;1;pm10
2016-04-06;µg/m³;226.0;399;1;pm10
2016-04-07;µg/m³;173.0;399;1;pm10
2016-04-08;µg/m³;276.0;399;1;pm10
2016-04-09;µg/m³;160.0;399;1;pm10
2016-04-10;µg/m³;217.0;399;1;pm10
2016-04-11;µg/m³;217.0;399;1;pm10
2016-04-12;µg/m³;314.0;399;1;pm10
2016-04-13;µg/m³;326.0;399;1;pm10
2016-04-14;µg/m³;296.0;399;1;pm10
2016-04-17;µg/m³;326.0;399;1;pm10
2016-04-18;µg/m³;387.0;399;1;pm10
2016-04-19;µg/m³;358.0;399;1;pm10
2016-04-20;µg/m³;326.0;399;1;pm10
2016-04-21;µg/m³;309.0;399;1;pm10
2016-04-22;µg/m³;237.0;399;1;pm10
2016-04-23;µg/m³;304.0;399;1;pm10
2016-04-24;µg/m³;310.0;399;1;pm10
2016-04-25;µg/m³;469.0;399;1;pm10
2016-04-26;µg/m³;492.0;399;1;pm10
2016-04-27;µg/m³;486.0;399;1;pm10
2016-04-28;µg/m³;432.0;399;1;pm10
2016-05-02;µg/m³;251.0;399;1;pm10
2016-05-03;µg/m³;385.0;399;1;pm10
2016-05-04;µg/m³;148.0;399;1;pm10
2016-05-05;µg/m³;139.0;399;1;pm10
2016-05-06;µg/m³;182.0;399;1;pm10
2016-05-07;µg/m³;234.0;399;1;pm10
2016-05-08;µg/m³;182.0;399;1;pm10
2016-05-09;µg/m³;170.0;399;1;pm10
2016-05-10;µg/m³;115.0;399;1;pm10
2016-05-11;µg/m³;199.0;399;1;pm10
2016-05-12;µg/m³;247.0;399;1;pm10
2016-05-13;µg/m³;220.0;399;1;pm10
2016-05-14;µg/m³;381.0;399;1;pm10
2016-05-15;µg/m³;174.0;399;1;pm10
2016-05-16;µg/m³;206.0;399;1;pm10
2016-05-17;µg/m³;291.0;399;1;pm10
2016-05-18;µg/m³;236.0;399;1;pm10
2016-05-19;µg/m³;238.0;399;1;pm10
2016-05-20;µg/m³;311.0;399;1;pm10
2016-05-21;µg/m³;234.0;399;1;pm10
2016-05-22;µg/m³;214.0;399;1;pm10
2016-05-23;µg/m³;161.0;399;1;pm10
2016-05-24;µg/m³;315.0;399;1;pm10
2016-05-25;µg/m³;410.0;399;1;pm10
2025-02-18;µg/m³;77.7;12234787;2;pm25
2025-02-19;µg/m³;49.0;12234787;2;pm25
2025-02-20;µg/m³;91.0;12234787;2;pm25
2025-02-21;µg/m³;69.0;12234787;2;pm25
2025-02-22;µg/m³;74.0;12234787;2;pm25
2025-02-23;µg/m³;100.0;12234787;2;pm25
2025-02-24;µg/m³;101.0;12234787;2;pm25
2025-02-25;µg/m³;119.0;12234787;2;pm25
2025-02-26;µg/m³;66.7;12234787;2;pm25
2025-02-27;µg/m³;56.8;12234787;2;pm25
2025-02-28;µg/m³;59.9;12234787;2;pm25
2025-03-02;µg/m³;52.1;12234787;2;pm25
2025-03-03;µg/m³;49.4;12234787;2;pm25
2025-03-04;µg/m³;28.9;12234787;2;pm25
2025-03-05;µg/m³;53.0;12234787;2;pm25
2025-03-06;µg/m³;87.4;12234787;2;pm25
2025-03-07;µg/m³;81.7;12234787;2;pm25
2025-03-08;µg/m³;103.0;12234787;2;pm25
2025-03-09;µg/m³;91.0;12234787;2;pm25
2025-03-10;µg/m³;129.0;12234787;2;pm25
2025-03-11;µg/m³;121.0;12234787;2;pm25
2025-03-12;µg/m³;87.7;12234787;2;pm25
2025-03-13;µg/m³;80.9;12234787;2;pm25
2025-03-14;µg/m³;34.7;12234787;2;pm25
2025-03-15;µg/m³;46.0;12234787;2;pm25
2025-03-16;µg/m³;56.9;12234787;2;pm25
2025-03-17;µg/m³;68.9;12234787;2;pm25
2025-03-18;µg/m³;76.7;12234787;2;pm25
2025-03-19;µg/m³;67.3;12234787;2;pm25
2025-03-20;µg/m³;89.6;12234787;2;pm25
2025-03-21;µg/m³;83.7;12234787;2;pm25
2025-03-22;µg/m³;75.8;12234787;2;pm25
